Ticker,Growth (%),CAGR (%),Net Profit Margin (%)
DIS,25.601342981924784,15.350638616900802,5.442147086831362
WBD,-6.432247082459949,-4.079697569417117,-28.76579944558887
WM,33.72108494652279,19.967702098488683,12.446176857181706
WAT,-14.430035790502052,-9.30167473228617,21.560194795339488
WEC,35.175161511093556,20.783335389881884,17.77229967790323
WFC,64.64026532305591,36.66585591226905,23.964712744240305
WELL,92.3366550895704,50.648608158065024,12.117727141809036
WST,-30.55512316116591,-20.423019328964887,17.029586616894786
WDC,95.37970672966132,52.13748303734522,-6.137045297239099
WY,-23.415780770626938,-15.391661771292164,5.558674901740595
WSM,101.71256413877512,55.20848315286,14.591778737868347
WMB,73.25636103228737,41.10388824949123,21.184423498048176
WTW,39.13281045262373,22.986867764447783,-0.986908358509567
WDAY,-17.224538417078648,-11.16884907482648,6.227800142079091
WYNN,14.32488598759534,8.748993620703317,7.029752267163078
XEL,21.98443718039641,13.258237091749713,14.403690201621902
XYL,27.679758470313807,16.54282921112462,10.39476757766877
YUM,12.751012745752044,7.80862512254572,19.684726453834944
ZBRA,18.538693424531516,11.243191120935304,10.600281068058623
ZBH,-17.13592294846204,-11.109281750380429,11.770374807907691
ZTS,-23.557157405651957,-15.48954831817041,26.858254105445116
